GEO_ID	UsState	County
0500000US11001	District of Columbia	District of Columbia
0500000US24510	Maryland	Baltimore city
0500000US29510	Missouri	St. Louis city
0500000US32510	Nevada	Carson
0500000US51510	Virginia	Alexandria
0500000US51520	Virginia	Bristol
0500000US51530	Virginia	Buena Vista
0500000US51540	Virginia	Charlottesville
0500000US51550	Virginia	Chesapeake
0500000US51570	Virginia	Colonial Heights
0500000US51580	Virginia	Covington
0500000US51590	Virginia	Danville
0500000US51595	Virginia	Emporia
0500000US51600	Virginia	Fairfax city
0500000US51610	Virginia	Falls Church
0500000US51620	Virginia	Franklin city
0500000US51630	Virginia	Fredericksburg
0500000US51640	Virginia	Galax
0500000US51650	Virginia	Hampton
0500000US51660	Virginia	Harrisonburg
0500000US51670	Virginia	Hopewell
0500000US51678	Virginia	Lexington
0500000US51680	Virginia	Lynchburg
0500000US51683	Virginia	Manassas
0500000US51685	Virginia	Manassas Park
0500000US51690	Virginia	Martinsville
0500000US51700	Virginia	Newport News
0500000US51710	Virginia	Norfolk
0500000US51720	Virginia	Norton
0500000US51730	Virginia	Petersburg
0500000US51735	Virginia	Poquoson
0500000US51740	Virginia	Portsmouth
0500000US51750	Virginia	Radford
0500000US51760	Virginia	Richmond city
0500000US51770	Virginia	Roanoke city
0500000US51775	Virginia	Salem
0500000US51790	Virginia	Staunton
0500000US51800	Virginia	Suffolk
0500000US51810	Virginia	Virginia Beach
0500000US51820	Virginia	Waynesboro
0500000US51830	Virginia	Williamsburg
0500000US51840	Virginia	Winchester
0500000US72001	Puerto Rico	Adjuntas Municipio
0500000US72003	Puerto Rico	Aguada Municipio
0500000US72005	Puerto Rico	Aguadilla Municipio
0500000US72007	Puerto Rico	Aguas Buenas Municipio
0500000US72009	Puerto Rico	Aibonito Municipio
0500000US72011	Puerto Rico	Añasco Municipio
0500000US72013	Puerto Rico	Arecibo Municipio
0500000US72015	Puerto Rico	Arroyo Municipio
0500000US72017	Puerto Rico	Barceloneta Municipio
0500000US72019	Puerto Rico	Barranquitas Municipio
0500000US72021	Puerto Rico	Bayamón Municipio
0500000US72023	Puerto Rico	Cabo Rojo Municipio
0500000US72025	Puerto Rico	Caguas Municipio
0500000US72027	Puerto Rico	Camuy Municipio
0500000US72029	Puerto Rico	Canóvanas Municipio
0500000US72031	Puerto Rico	Carolina Municipio
0500000US72033	Puerto Rico	Cataño Municipio
0500000US72035	Puerto Rico	Cayey Municipio
0500000US72037	Puerto Rico	Ceiba Municipio
0500000US72039	Puerto Rico	Ciales Municipio
0500000US72041	Puerto Rico	Cidra Municipio
0500000US72043	Puerto Rico	Coamo Municipio
0500000US72045	Puerto Rico	Comerío Municipio
0500000US72047	Puerto Rico	Corozal Municipio
0500000US72049	Puerto Rico	Culebra Municipio
0500000US72051	Puerto Rico	Dorado Municipio
0500000US72053	Puerto Rico	Fajardo Municipio
0500000US72054	Puerto Rico	Florida Municipio
0500000US72055	Puerto Rico	Guánica Municipio
0500000US72057	Puerto Rico	Guayama Municipio
0500000US72059	Puerto Rico	Guayanilla Municipio
0500000US72061	Puerto Rico	Guaynabo Municipio
0500000US72063	Puerto Rico	Gurabo Municipio
0500000US72065	Puerto Rico	Hatillo Municipio
0500000US72067	Puerto Rico	Hormigueros Municipio
0500000US72069	Puerto Rico	Humacao Municipio
0500000US72071	Puerto Rico	Isabela Municipio
0500000US72073	Puerto Rico	Jayuya Municipio
0500000US72075	Puerto Rico	Juana Díaz Municipio
0500000US72077	Puerto Rico	Juncos Municipio
0500000US72079	Puerto Rico	Lajas Municipio
0500000US72081	Puerto Rico	Lares Municipio
0500000US72083	Puerto Rico	Las Marías Municipio
0500000US72085	Puerto Rico	Las Piedras Municipio
0500000US72087	Puerto Rico	Loíza Municipio
0500000US72089	Puerto Rico	Luquillo Municipio
0500000US72091	Puerto Rico	Manatí Municipio
0500000US72093	Puerto Rico	Maricao Municipio
0500000US72095	Puerto Rico	Maunabo Municipio
0500000US72097	Puerto Rico	Mayagüez Municipio
0500000US72099	Puerto Rico	Moca Municipio
0500000US72101	Puerto Rico	Morovis Municipio
0500000US72103	Puerto Rico	Naguabo Municipio
0500000US72105	Puerto Rico	Naranjito Municipio
0500000US72107	Puerto Rico	Orocovis Municipio
0500000US72109	Puerto Rico	Patillas Municipio
0500000US72111	Puerto Rico	Peñuelas Municipio
0500000US72113	Puerto Rico	Ponce Municipio
0500000US72115	Puerto Rico	Quebradillas Municipio
0500000US72117	Puerto Rico	Rincón Municipio
0500000US72119	Puerto Rico	Río Grande Municipio
0500000US72121	Puerto Rico	Sabana Grande Municipio
0500000US72123	Puerto Rico	Salinas Municipio
0500000US72125	Puerto Rico	San Germán Municipio
0500000US72127	Puerto Rico	San Juan Municipio
0500000US72129	Puerto Rico	San Lorenzo Municipio
0500000US72131	Puerto Rico	San Sebastián Municipio
0500000US72133	Puerto Rico	Santa Isabel Municipio
0500000US72135	Puerto Rico	Toa Alta Municipio
0500000US72137	Puerto Rico	Toa Baja Municipio
0500000US72139	Puerto Rico	Trujillo Alto Municipio
0500000US72141	Puerto Rico	Utuado Municipio
0500000US72143	Puerto Rico	Vega Alta Municipio
0500000US72145	Puerto Rico	Vega Baja Municipio
0500000US72147	Puerto Rico	Vieques Municipio
0500000US72149	Puerto Rico	Villalba Municipio
0500000US72151	Puerto Rico	Yabucoa Municipio
0500000US72153	Puerto Rico	Yauco Municipio
0500000US01001	Alabama	Autauga
0500000US01003	Alabama	Baldwin
0500000US01005	Alabama	Barbour
0500000US01007	Alabama	Bibb
0500000US01009	Alabama	Blount
0500000US01011	Alabama	Bullock
0500000US01013	Alabama	Butler
0500000US01015	Alabama	Calhoun
0500000US01017	Alabama	Chambers
0500000US01019	Alabama	Cherokee
0500000US01021	Alabama	Chilton
0500000US01023	Alabama	Choctaw
0500000US01025	Alabama	Clarke
0500000US01027	Alabama	Clay
0500000US01029	Alabama	Cleburne
0500000US01031	Alabama	Coffee
0500000US01033	Alabama	Colbert
0500000US01035	Alabama	Conecuh
0500000US01037	Alabama	Coosa
0500000US01039	Alabama	Covington
0500000US01041	Alabama	Crenshaw
0500000US01043	Alabama	Cullman
0500000US01045	Alabama	Dale
0500000US01047	Alabama	Dallas
0500000US01049	Alabama	DeKalb
0500000US01051	Alabama	Elmore
0500000US01053	Alabama	Escambia
0500000US01055	Alabama	Etowah
0500000US01057	Alabama	Fayette
0500000US01059	Alabama	Franklin
0500000US01061	Alabama	Geneva
0500000US01063	Alabama	Greene
0500000US01065	Alabama	Hale
0500000US01067	Alabama	Henry
0500000US01069	Alabama	Houston
0500000US01071	Alabama	Jackson
0500000US01073	Alabama	Jefferson
0500000US01075	Alabama	Lamar
0500000US01077	Alabama	Lauderdale
0500000US01079	Alabama	Lawrence
0500000US01081	Alabama	Lee
0500000US01083	Alabama	Limestone
0500000US01085	Alabama	Lowndes
0500000US01087	Alabama	Macon
0500000US01089	Alabama	Madison
0500000US01091	Alabama	Marengo
0500000US01093	Alabama	Marion
0500000US01095	Alabama	Marshall
0500000US01097	Alabama	Mobile
0500000US01099	Alabama	Monroe
0500000US01101	Alabama	Montgomery
0500000US01103	Alabama	Morgan
0500000US01105	Alabama	Perry
0500000US01107	Alabama	Pickens
0500000US01109	Alabama	Pike
0500000US01111	Alabama	Randolph
0500000US01113	Alabama	Russell
0500000US01115	Alabama	St. Clair
0500000US01117	Alabama	Shelby
0500000US01119	Alabama	Sumter
0500000US01121	Alabama	Talladega
0500000US01123	Alabama	Tallapoosa
0500000US01125	Alabama	Tuscaloosa
0500000US01127	Alabama	Walker
0500000US01129	Alabama	Washington
0500000US01131	Alabama	Wilcox
0500000US01133	Alabama	Winston
0500000US04001	Arizona	Apache
0500000US04003	Arizona	Cochise
0500000US04005	Arizona	Coconino
0500000US04007	Arizona	Gila
0500000US04009	Arizona	Graham
0500000US04011	Arizona	Greenlee
0500000US04012	Arizona	La Paz
0500000US04013	Arizona	Maricopa
0500000US04015	Arizona	Mohave
0500000US04017	Arizona	Navajo
0500000US04019	Arizona	Pima
0500000US04021	Arizona	Pinal
0500000US04023	Arizona	Santa Cruz
0500000US04025	Arizona	Yavapai
0500000US04027	Arizona	Yuma
0500000US05001	Arkansas	Arkansas
0500000US05003	Arkansas	Ashley
0500000US05005	Arkansas	Baxter
0500000US05007	Arkansas	Benton
0500000US05009	Arkansas	Boone
0500000US05011	Arkansas	Bradley
0500000US05013	Arkansas	Calhoun
0500000US05015	Arkansas	Carroll
0500000US05017	Arkansas	Chicot
0500000US05019	Arkansas	Clark
0500000US05021	Arkansas	Clay
0500000US05023	Arkansas	Cleburne
0500000US05025	Arkansas	Cleveland
0500000US05027	Arkansas	Columbia
0500000US05029	Arkansas	Conway
0500000US05031	Arkansas	Craighead
0500000US05033	Arkansas	Crawford
0500000US05035	Arkansas	Crittenden
0500000US05037	Arkansas	Cross
0500000US05039	Arkansas	Dallas
0500000US05041	Arkansas	Desha
0500000US05043	Arkansas	Drew
0500000US05045	Arkansas	Faulkner
0500000US05047	Arkansas	Franklin
0500000US05049	Arkansas	Fulton
0500000US05051	Arkansas	Garland
0500000US05053	Arkansas	Grant
0500000US05055	Arkansas	Greene
0500000US05057	Arkansas	Hempstead
0500000US05059	Arkansas	Hot Spring
0500000US05061	Arkansas	Howard
0500000US05063	Arkansas	Independence
0500000US05065	Arkansas	Izard
0500000US05067	Arkansas	Jackson
0500000US05069	Arkansas	Jefferson
0500000US05071	Arkansas	Johnson
0500000US05073	Arkansas	Lafayette
0500000US05075	Arkansas	Lawrence
0500000US05077	Arkansas	Lee
0500000US05079	Arkansas	Lincoln
0500000US05081	Arkansas	Little River
0500000US05083	Arkansas	Logan
0500000US05085	Arkansas	Lonoke
0500000US05087	Arkansas	Madison
0500000US05089	Arkansas	Marion
0500000US05091	Arkansas	Miller
0500000US05093	Arkansas	Mississippi
0500000US05095	Arkansas	Monroe
0500000US05097	Arkansas	Montgomery
0500000US05099	Arkansas	Nevada
0500000US05101	Arkansas	Newton
0500000US05103	Arkansas	Ouachita
0500000US05105	Arkansas	Perry
0500000US05107	Arkansas	Phillips
0500000US05109	Arkansas	Pike
0500000US05111	Arkansas	Poinsett
0500000US05113	Arkansas	Polk
0500000US05115	Arkansas	Pope
0500000US05117	Arkansas	Prairie
0500000US05119	Arkansas	Pulaski
0500000US05121	Arkansas	Randolph
0500000US05123	Arkansas	St. Francis
0500000US05125	Arkansas	Saline
0500000US05127	Arkansas	Scott
0500000US05129	Arkansas	Searcy
0500000US05131	Arkansas	Sebastian
0500000US05133	Arkansas	Sevier
0500000US05135	Arkansas	Sharp
0500000US05137	Arkansas	Stone
0500000US05139	Arkansas	Union
0500000US05141	Arkansas	Van Buren
0500000US05143	Arkansas	Washington
0500000US05145	Arkansas	White
0500000US05147	Arkansas	Woodruff
0500000US05149	Arkansas	Yell
0500000US06001	California	Alameda
0500000US06003	California	Alpine
0500000US06005	California	Amador
0500000US06007	California	Butte
0500000US06009	California	Calaveras
0500000US06011	California	Colusa
0500000US06013	California	Contra Costa
0500000US06015	California	Del Norte
0500000US06017	California	El Dorado
0500000US06019	California	Fresno
0500000US06021	California	Glenn
0500000US06023	California	Humboldt
0500000US06025	California	Imperial
0500000US06027	California	Inyo
0500000US06029	California	Kern
0500000US06031	California	Kings
0500000US06033	California	Lake
0500000US06035	California	Lassen
0500000US06037	California	Los Angeles
0500000US06039	California	Madera
0500000US06041	California	Marin
0500000US06043	California	Mariposa
0500000US06045	California	Mendocino
0500000US06047	California	Merced
0500000US06049	California	Modoc
0500000US06051	California	Mono
0500000US06053	California	Monterey
0500000US06055	California	Napa
0500000US06057	California	Nevada
0500000US06059	California	Orange
0500000US06061	California	Placer
0500000US06063	California	Plumas
0500000US06065	California	Riverside
0500000US06067	California	Sacramento
0500000US06069	California	San Benito
0500000US06071	California	San Bernardino
0500000US06073	California	San Diego
0500000US06075	California	San Francisco
0500000US06077	California	San Joaquin
0500000US06079	California	San Luis Obispo
0500000US06081	California	San Mateo
0500000US06083	California	Santa Barbara
0500000US06085	California	Santa Clara
0500000US06087	California	Santa Cruz
0500000US06089	California	Shasta
0500000US06091	California	Sierra
0500000US06093	California	Siskiyou
0500000US06095	California	Solano
0500000US06097	California	Sonoma
0500000US06099	California	Stanislaus
0500000US06101	California	Sutter
0500000US06103	California	Tehama
0500000US06105	California	Trinity
0500000US06107	California	Tulare
0500000US06109	California	Tuolumne
0500000US06111	California	Ventura
0500000US06113	California	Yolo
0500000US06115	California	Yuba
0500000US08001	Colorado	Adams
0500000US08003	Colorado	Alamosa
0500000US08005	Colorado	Arapahoe
0500000US08007	Colorado	Archuleta
0500000US08009	Colorado	Baca
0500000US08011	Colorado	Bent
0500000US08013	Colorado	Boulder
0500000US08014	Colorado	Broomfield
0500000US08015	Colorado	Chaffee
0500000US08017	Colorado	Cheyenne
0500000US08019	Colorado	Clear Creek
0500000US08021	Colorado	Conejos
0500000US08023	Colorado	Costilla
0500000US08025	Colorado	Crowley
0500000US08027	Colorado	Custer
0500000US08029	Colorado	Delta
0500000US08031	Colorado	Denver
0500000US08033	Colorado	Dolores
0500000US08035	Colorado	Douglas
0500000US08037	Colorado	Eagle
0500000US08039	Colorado	Elbert
0500000US08041	Colorado	El Paso
0500000US08043	Colorado	Fremont
0500000US08045	Colorado	Garfield
0500000US08047	Colorado	Gilpin
0500000US08049	Colorado	Grand
0500000US08051	Colorado	Gunnison
0500000US08053	Colorado	Hinsdale
0500000US08055	Colorado	Huerfano
0500000US08057	Colorado	Jackson
0500000US08059	Colorado	Jefferson
0500000US08061	Colorado	Kiowa
0500000US08063	Colorado	Kit Carson
0500000US08065	Colorado	Lake
0500000US08067	Colorado	La Plata
0500000US08069	Colorado	Larimer
0500000US08071	Colorado	Las Animas
0500000US08073	Colorado	Lincoln
0500000US08075	Colorado	Logan
0500000US08077	Colorado	Mesa
0500000US08079	Colorado	Mineral
0500000US08081	Colorado	Moffat
0500000US08083	Colorado	Montezuma
0500000US08085	Colorado	Montrose
0500000US08087	Colorado	Morgan
0500000US08089	Colorado	Otero
0500000US08091	Colorado	Ouray
0500000US08093	Colorado	Park
0500000US08095	Colorado	Phillips
0500000US08097	Colorado	Pitkin
0500000US08099	Colorado	Prowers
0500000US08101	Colorado	Pueblo
0500000US08103	Colorado	Rio Blanco
0500000US08105	Colorado	Rio Grande
0500000US08107	Colorado	Routt
0500000US08109	Colorado	Saguache
0500000US08111	Colorado	San Juan
0500000US08113	Colorado	San Miguel
0500000US08115	Colorado	Sedgwick
0500000US08117	Colorado	Summit
0500000US08119	Colorado	Teller
0500000US08121	Colorado	Washington
0500000US08123	Colorado	Weld
0500000US08125	Colorado	Yuma
0500000US09001	Connecticut	Fairfield
0500000US09003	Connecticut	Hartford
0500000US09005	Connecticut	Litchfield
0500000US09007	Connecticut	Middlesex
0500000US09009	Connecticut	New Haven
0500000US09011	Connecticut	New London
0500000US09013	Connecticut	Tolland
0500000US09015	Connecticut	Windham
0500000US10001	Delaware	Kent
0500000US10003	Delaware	New Castle
0500000US10005	Delaware	Sussex
0500000US12001	Florida	Alachua
0500000US12003	Florida	Baker
0500000US12005	Florida	Bay
0500000US12007	Florida	Bradford
0500000US12009	Florida	Brevard
0500000US12011	Florida	Broward
0500000US12013	Florida	Calhoun
0500000US12015	Florida	Charlotte
0500000US12017	Florida	Citrus
0500000US12019	Florida	Clay
0500000US12021	Florida	Collier
0500000US12023	Florida	Columbia
0500000US12027	Florida	DeSoto
0500000US12029	Florida	Dixie
0500000US12031	Florida	Duval
0500000US12033	Florida	Escambia
0500000US12035	Florida	Flagler
0500000US12037	Florida	Franklin
0500000US12039	Florida	Gadsden
0500000US12041	Florida	Gilchrist
0500000US12043	Florida	Glades
0500000US12045	Florida	Gulf
0500000US12047	Florida	Hamilton
0500000US12049	Florida	Hardee
0500000US12051	Florida	Hendry
0500000US12053	Florida	Hernando
0500000US12055	Florida	Highlands
0500000US12057	Florida	Hillsborough
0500000US12059	Florida	Holmes
0500000US12061	Florida	Indian River
0500000US12063	Florida	Jackson
0500000US12065	Florida	Jefferson
0500000US12067	Florida	Lafayette
0500000US12069	Florida	Lake
0500000US12071	Florida	Lee
0500000US12073	Florida	Leon
0500000US12075	Florida	Levy
0500000US12077	Florida	Liberty
0500000US12079	Florida	Madison
0500000US12081	Florida	Manatee
0500000US12083	Florida	Marion
0500000US12085	Florida	Martin
0500000US12086	Florida	Miami-Dade
0500000US12087	Florida	Monroe
0500000US12089	Florida	Nassau
0500000US12091	Florida	Okaloosa
0500000US12093	Florida	Okeechobee
0500000US12095	Florida	Orange
0500000US12097	Florida	Osceola
0500000US12099	Florida	Palm Beach
0500000US12101	Florida	Pasco
0500000US12103	Florida	Pinellas
0500000US12105	Florida	Polk
0500000US12107	Florida	Putnam
0500000US12109	Florida	St. Johns
0500000US12111	Florida	St. Lucie
0500000US12113	Florida	Santa Rosa
0500000US12115	Florida	Sarasota
0500000US12117	Florida	Seminole
0500000US12119	Florida	Sumter
0500000US12121	Florida	Suwannee
0500000US12123	Florida	Taylor
0500000US12125	Florida	Union
0500000US12127	Florida	Volusia
0500000US12129	Florida	Wakulla
0500000US12131	Florida	Walton
0500000US12133	Florida	Washington
0500000US13001	Georgia	Appling
0500000US13003	Georgia	Atkinson
0500000US13005	Georgia	Bacon
0500000US13007	Georgia	Baker
0500000US13009	Georgia	Baldwin
0500000US13011	Georgia	Banks
0500000US13013	Georgia	Barrow
0500000US13015	Georgia	Bartow
0500000US13017	Georgia	Ben Hill
0500000US13019	Georgia	Berrien
0500000US13021	Georgia	Bibb
0500000US13023	Georgia	Bleckley
0500000US13025	Georgia	Brantley
0500000US13027	Georgia	Brooks
0500000US13029	Georgia	Bryan
0500000US13031	Georgia	Bulloch
0500000US13033	Georgia	Burke
0500000US13035	Georgia	Butts
0500000US13037	Georgia	Calhoun
0500000US13039	Georgia	Camden
0500000US13043	Georgia	Candler
0500000US13045	Georgia	Carroll
0500000US13047	Georgia	Catoosa
0500000US13049	Georgia	Charlton
0500000US13051	Georgia	Chatham
0500000US13053	Georgia	Chattahoochee
0500000US13055	Georgia	Chattooga
0500000US13057	Georgia	Cherokee
0500000US13059	Georgia	Clarke
0500000US13061	Georgia	Clay
0500000US13063	Georgia	Clayton
0500000US13065	Georgia	Clinch
0500000US13067	Georgia	Cobb
0500000US13069	Georgia	Coffee
0500000US13071	Georgia	Colquitt
0500000US13073	Georgia	Columbia
0500000US13075	Georgia	Cook
0500000US13077	Georgia	Coweta
0500000US13079	Georgia	Crawford
0500000US13081	Georgia	Crisp
0500000US13083	Georgia	Dade
0500000US13085	Georgia	Dawson
0500000US13087	Georgia	Decatur
0500000US13089	Georgia	DeKalb
0500000US13091	Georgia	Dodge
0500000US13093	Georgia	Dooly
0500000US13095	Georgia	Dougherty
0500000US13097	Georgia	Douglas
0500000US13099	Georgia	Early
0500000US13101	Georgia	Echols
0500000US13103	Georgia	Effingham
0500000US13105	Georgia	Elbert
0500000US13107	Georgia	Emanuel
0500000US13109	Georgia	Evans
0500000US13111	Georgia	Fannin
0500000US13113	Georgia	Fayette
0500000US13115	Georgia	Floyd
0500000US13117	Georgia	Forsyth
0500000US13119	Georgia	Franklin
0500000US13121	Georgia	Fulton
0500000US13123	Georgia	Gilmer
0500000US13125	Georgia	Glascock
0500000US13127	Georgia	Glynn
0500000US13129	Georgia	Gordon
0500000US13131	Georgia	Grady
0500000US13133	Georgia	Greene
0500000US13135	Georgia	Gwinnett
0500000US13137	Georgia	Habersham
0500000US13139	Georgia	Hall
0500000US13141	Georgia	Hancock
0500000US13143	Georgia	Haralson
0500000US13145	Georgia	Harris
0500000US13147	Georgia	Hart
0500000US13149	Georgia	Heard
0500000US13151	Georgia	Henry
0500000US13153	Georgia	Houston
0500000US13155	Georgia	Irwin
0500000US13157	Georgia	Jackson
0500000US13159	Georgia	Jasper
0500000US13161	Georgia	Jeff Davis
0500000US13163	Georgia	Jefferson
0500000US13165	Georgia	Jenkins
0500000US13167	Georgia	Johnson
0500000US13169	Georgia	Jones
0500000US13171	Georgia	Lamar
0500000US13173	Georgia	Lanier
0500000US13175	Georgia	Laurens
0500000US13177	Georgia	Lee
0500000US13179	Georgia	Liberty
0500000US13181	Georgia	Lincoln
0500000US13183	Georgia	Long
0500000US13185	Georgia	Lowndes
0500000US13187	Georgia	Lumpkin
0500000US13189	Georgia	McDuffie
0500000US13191	Georgia	McIntosh
0500000US13193	Georgia	Macon
0500000US13195	Georgia	Madison
0500000US13197	Georgia	Marion
0500000US13199	Georgia	Meriwether
0500000US13201	Georgia	Miller
0500000US13205	Georgia	Mitchell
0500000US13207	Georgia	Monroe
0500000US13209	Georgia	Montgomery
0500000US13211	Georgia	Morgan
0500000US13213	Georgia	Murray
0500000US13215	Georgia	Muscogee
0500000US13217	Georgia	Newton
0500000US13219	Georgia	Oconee
0500000US13221	Georgia	Oglethorpe
0500000US13223	Georgia	Paulding
0500000US13225	Georgia	Peach
0500000US13227	Georgia	Pickens
0500000US13229	Georgia	Pierce
0500000US13231	Georgia	Pike
0500000US13233	Georgia	Polk
0500000US13235	Georgia	Pulaski
0500000US13237	Georgia	Putnam
0500000US13239	Georgia	Quitman
0500000US13241	Georgia	Rabun
0500000US13243	Georgia	Randolph
0500000US13245	Georgia	Richmond
0500000US13247	Georgia	Rockdale
0500000US13249	Georgia	Schley
0500000US13251	Georgia	Screven
0500000US13253	Georgia	Seminole
0500000US13255	Georgia	Spalding
0500000US13257	Georgia	Stephens
0500000US13259	Georgia	Stewart
0500000US13261	Georgia	Sumter
0500000US13263	Georgia	Talbot
0500000US13265	Georgia	Taliaferro
0500000US13267	Georgia	Tattnall
0500000US13269	Georgia	Taylor
0500000US13271	Georgia	Telfair
0500000US13273	Georgia	Terrell
0500000US13275	Georgia	Thomas
0500000US13277	Georgia	Tift
0500000US13279	Georgia	Toombs
0500000US13281	Georgia	Towns
0500000US13283	Georgia	Treutlen
0500000US13285	Georgia	Troup
0500000US13287	Georgia	Turner
0500000US13289	Georgia	Twiggs
0500000US13291	Georgia	Union
0500000US13293	Georgia	Upson
0500000US13295	Georgia	Walker
0500000US13297	Georgia	Walton
0500000US13299	Georgia	Ware
0500000US13301	Georgia	Warren
0500000US13303	Georgia	Washington
0500000US13305	Georgia	Wayne
0500000US13307	Georgia	Webster
0500000US13309	Georgia	Wheeler
0500000US13311	Georgia	White
0500000US13313	Georgia	Whitfield
0500000US13315	Georgia	Wilcox
0500000US13317	Georgia	Wilkes
0500000US13319	Georgia	Wilkinson
0500000US13321	Georgia	Worth
0500000US15001	Hawaii	Hawaii
0500000US15003	Hawaii	Honolulu
0500000US15005	Hawaii	Kalawao
0500000US15007	Hawaii	Kauai
0500000US15009	Hawaii	Maui
0500000US16001	Idaho	Ada
0500000US16003	Idaho	Adams
0500000US16005	Idaho	Bannock
0500000US16007	Idaho	Bear Lake
0500000US16009	Idaho	Benewah
0500000US16011	Idaho	Bingham
0500000US16013	Idaho	Blaine
0500000US16015	Idaho	Boise
0500000US16017	Idaho	Bonner
0500000US16019	Idaho	Bonneville
0500000US16021	Idaho	Boundary
0500000US16023	Idaho	Butte
0500000US16025	Idaho	Camas
0500000US16027	Idaho	Canyon
0500000US16029	Idaho	Caribou
0500000US16031	Idaho	Cassia
0500000US16033	Idaho	Clark
0500000US16035	Idaho	Clearwater
0500000US16037	Idaho	Custer
0500000US16039	Idaho	Elmore
0500000US16041	Idaho	Franklin
0500000US16043	Idaho	Fremont
0500000US16045	Idaho	Gem
0500000US16047	Idaho	Gooding
0500000US16049	Idaho	Idaho
0500000US16051	Idaho	Jefferson
0500000US16053	Idaho	Jerome
0500000US16055	Idaho	Kootenai
0500000US16057	Idaho	Latah
0500000US16059	Idaho	Lemhi
0500000US16061	Idaho	Lewis
0500000US16063	Idaho	Lincoln
0500000US16065	Idaho	Madison
0500000US16067	Idaho	Minidoka
0500000US16069	Idaho	Nez Perce
0500000US16071	Idaho	Oneida
0500000US16073	Idaho	Owyhee
0500000US16075	Idaho	Payette
0500000US16077	Idaho	Power
0500000US16079	Idaho	Shoshone
0500000US16081	Idaho	Teton
0500000US16083	Idaho	Twin Falls
0500000US16085	Idaho	Valley
0500000US16087	Idaho	Washington
0500000US17001	Illinois	Adams
0500000US17003	Illinois	Alexander
0500000US17005	Illinois	Bond
0500000US17007	Illinois	Boone
0500000US17009	Illinois	Brown
0500000US17011	Illinois	Bureau
0500000US17013	Illinois	Calhoun
0500000US17015	Illinois	Carroll
0500000US17017	Illinois	Cass
0500000US17019	Illinois	Champaign
0500000US17021	Illinois	Christian
0500000US17023	Illinois	Clark
0500000US17025	Illinois	Clay
0500000US17027	Illinois	Clinton
0500000US17029	Illinois	Coles
0500000US17031	Illinois	Cook
0500000US17033	Illinois	Crawford
0500000US17035	Illinois	Cumberland
0500000US17037	Illinois	DeKalb
0500000US17039	Illinois	De Witt
0500000US17041	Illinois	Douglas
0500000US17043	Illinois	DuPage
0500000US17045	Illinois	Edgar
0500000US17047	Illinois	Edwards
0500000US17049	Illinois	Effingham
0500000US17051	Illinois	Fayette
0500000US17053	Illinois	Ford
0500000US17055	Illinois	Franklin
0500000US17057	Illinois	Fulton
0500000US17059	Illinois	Gallatin
0500000US17061	Illinois	Greene
0500000US17063	Illinois	Grundy
0500000US17065	Illinois	Hamilton
0500000US17067	Illinois	Hancock
0500000US17069	Illinois	Hardin
0500000US17071	Illinois	Henderson
0500000US17073	Illinois	Henry
0500000US17075	Illinois	Iroquois
0500000US17077	Illinois	Jackson
0500000US17079	Illinois	Jasper
0500000US17081	Illinois	Jefferson
0500000US17083	Illinois	Jersey
0500000US17085	Illinois	Jo Daviess
0500000US17087	Illinois	Johnson
0500000US17089	Illinois	Kane
0500000US17091	Illinois	Kankakee
0500000US17093	Illinois	Kendall
0500000US17095	Illinois	Knox
0500000US17097	Illinois	Lake
0500000US17099	Illinois	LaSalle
0500000US17101	Illinois	Lawrence
0500000US17103	Illinois	Lee
0500000US17105	Illinois	Livingston
0500000US17107	Illinois	Logan
0500000US17109	Illinois	McDonough
0500000US17111	Illinois	McHenry
0500000US17113	Illinois	McLean
0500000US17115	Illinois	Macon
0500000US17117	Illinois	Macoupin
0500000US17119	Illinois	Madison
0500000US17121	Illinois	Marion
0500000US17123	Illinois	Marshall
0500000US17125	Illinois	Mason
0500000US17127	Illinois	Massac
0500000US17129	Illinois	Menard
0500000US17131	Illinois	Mercer
0500000US17133	Illinois	Monroe
0500000US17135	Illinois	Montgomery
0500000US17137	Illinois	Morgan
0500000US17139	Illinois	Moultrie
0500000US17141	Illinois	Ogle
0500000US17143	Illinois	Peoria
0500000US17145	Illinois	Perry
0500000US17147	Illinois	Piatt
0500000US17149	Illinois	Pike
0500000US17151	Illinois	Pope
0500000US17153	Illinois	Pulaski
0500000US17155	Illinois	Putnam
0500000US17157	Illinois	Randolph
0500000US17159	Illinois	Richland
0500000US17161	Illinois	Rock Island
0500000US17163	Illinois	St. Clair
0500000US17165	Illinois	Saline
0500000US17167	Illinois	Sangamon
0500000US17169	Illinois	Schuyler
0500000US17171	Illinois	Scott
0500000US17173	Illinois	Shelby
0500000US17175	Illinois	Stark
0500000US17177	Illinois	Stephenson
0500000US17179	Illinois	Tazewell
0500000US17181	Illinois	Union
0500000US17183	Illinois	Vermilion
0500000US17185	Illinois	Wabash
0500000US17187	Illinois	Warren
0500000US17189	Illinois	Washington
0500000US17191	Illinois	Wayne
0500000US17193	Illinois	White
0500000US17195	Illinois	Whiteside
0500000US17197	Illinois	Will
0500000US17199	Illinois	Williamson
0500000US17201	Illinois	Winnebago
0500000US17203	Illinois	Woodford
0500000US18001	Indiana	Adams
0500000US18003	Indiana	Allen
0500000US18005	Indiana	Bartholomew
0500000US18007	Indiana	Benton
